Window number,GC skew,Cumulative skew
195,0.012225618227285358,6.147124571316827
196,-0.0005398110661268556,6.1465847602507
197,-0.024860335195530728,6.12172442505517
198,0.06073871409028728,6.182463139145457
199,0.023288439955106623,6.205751579100564
200,0.06408470325996099,6.269836282360525
201,0.018836565096952907,6.288672847457478
202,0.04872006606110652,6.337392913518584
203,0.013672144731390692,6.351065058249975
204,0.00619150467962563,6.3572565629296
205,0.07473820111892125,6.431994764048522
206,0.06804816577989359,6.500042929828416
207,0.08049747164138309,6.580540401469799
208,0.036225103595775965,6.616765505065575
209,0.00477815699658703,6.621543662062162
210,0.03916735141057245,6.660711013472735
211,0.029159978598180845,6.689870992070916
212,-0.005435540069686411,6.68443545200123
213,-0.012082444918265814,6.672353007082964
214,0.0392684238838085,6.7116214309667726
215,-0.015925315760571115,6.695696115206202
216,0.025919732441471572,6.721615847647674
217,0.05366269165247019,6.775278539300144
218,0.13366536545968502,6.90894390475983
219,-0.004915040022468754,6.904028864737361
220,0.0035364526659412403,6.907565317403303
221,-0.005767646251029937,6.901797671152273
222,0.045292184597799684,6.947089855750073
223,0.07284584431802414,7.019935700068097
224,0.08,7.099935700068097
225,0.04892633867898886,7.148862038747086
226,0.029364224137931036,7.178226262885016
227,0.013991769547325103,7.192218032432342
228,0.05103297304692844,7.24325100547927
229,0.03859359978024997,7.28184460525952
230,0.10295481648337088,7.384799421742891
231,0.02510960542048625,7.409909027163378
232,0.09731495951129422,7.507223986674672
233,0.06431718061674009,7.571541167291413
234,-0.006035087719298246,7.565506079572114
235,-0.0064335664335664336,7.559072513138548
236,0.04944609564982437,7.608518608788373
237,-0.018638685627502417,7.58987992316087
238,-0.02495793606281548,7.564921987098055
239,0.046140821221955695,7.6110628083200105
240,-0.04250495891187305,7.568557849408138
241,-0.07301331181928197,7.495544537588856
242,0.002229654403567447,7.4977741919924235
243,-0.027713310580204778,7.470060881412219
244,-0.02451539338654504,7.445545488025674
245,0.02361988464707498,7.469165372672749
246,-0.0001376083665886886,7.46902776430616
247,0.0014703916588691352,7.470498155965029
248,0.03478018920422927,7.505278345169259
249,0.0505488548583819,7.555827200027641
250,0.03306003702724147,7.588887237054883
251,0.022898631667132085,7.6117858687220155
252,0.014395527603074772,7.62618139632509
253,0.056680712246839744,7.682862108571929
254,0.05255741862758912,7.735419527199518
255,0.0312544598258884,7.766673987025406
256,0.04631780297854898,7.812991790003955
257,-0.017070484581497798,7.795921305422457
258,0.03203534935100801,7.827956654773465
259,0.020612813370473538,7.848569468143939
260,0.019087586300257208,7.867657054444196
261,-0.019529006318207927,7.8481280481259885
262,-0.025034387895460797,7.823093660230528
263,-0.019425444596443228,7.803668215634085
264,-0.030719596016271566,7.7729486196178135
265,0.016398077466779758,7.789346697084593
266,0.02825013713658804,7.817596834221181
267,0.08885754583921016,7.906454380060391
268,0.10631451937257005,8.012768899432961
269,0.038584353379457155,8.051353252812419
270,0.026533763863540644,8.077887016675959
271,-0.010084033613445379,8.067802983062514
272,0.034166666666666665,8.10196964972918
273,0.037648970747562294,8.139618620476742
274,0.027935991320857067,8.1675546117976
275,-0.006214536611726561,8.161340075185873
276,0.025159798721610227,8.186499873907483
277,-0.023966362999299228,8.162533510908183
278,0.028814489571899013,8.191348000480081
279,0.07340586696047377,8.264753867440556
280,-0.00963855421686747,8.255115313223689
281,0.04710295956648604,8.302218272790174
282,0.014504652435686919,8.31672292522586
283,0.004054054054054054,8.320776979279914
284,0.007188390071883901,8.327965369351798
285,-0.006688963210702341,8.321276406141095
286,-0.019846443575257135,8.301429962565837
287,0.003193916349809886,8.304623878915647
288,-0.010610445087501722,8.294013433828146
289,0.026956141629025206,8.320969575457172
290,0.032607062359128476,8.3535766378163
291,-0.028993746446844798,8.324582891369454
292,0.15972027972027972,8.484303171089733
293,0.10660038663352665,8.59090355772326
294,-0.029931783377418905,8.560971774345841
295,0.009874205329365617,8.570845979675207
296,-0.036358665937670856,8.534487313737536
297,0.032148420903554735,8.56663573464109
298,0.06836021121735407,8.634995945858446
299,0.03793626707132018,8.672932212929766
300,0.05306233801664166,8.725994550946407
301,0.006068779501011463,8.732063330447419
302,-0.01700960219478738,8.71505372825263
303,-0.00823322985558105,8.70682049839705
304,-0.021466180639935196,8.685354317757115
305,-0.03100880162491537,8.6543455161322
306,-0.03891525423728814,8.615430261894911
307,-0.0663460178243033,8.549084244070608
308,0.014758130636786007,8.563842374707393
309,0.0065993265993266,8.57044170130672
310,-0.06923606331727461,8.501205637989445
311,0.03506387605327534,8.53626951404272
312,-0.002661698163428267,8.533607815879291
313,-0.07336545079146593,8.460242365087826
314,-0.03194975423265975,8.428292610855166
315,-0.03555867884750527,8.392733932007662
316,-0.038466766344977574,8.354267165662684
317,-0.032506887052341595,8.321760278610341
318,0.03043842502094387,8.352198703631284
319,-0.018395094641428952,8.333803608989856
320,-0.02060051164669449,8.31320309734316
321,-0.02527075812274368,8.287932339220417
322,-0.04446825609429413,8.243464083126122
323,-0.08881042911461162,8.154653654011511
324,0.025755879059350503,8.180409533070861
325,-0.10702151755379388,8.073388015517068
326,-0.011242116808335619,8.062145898708733
327,0.025262870408302607,8.087408769117037
328,-0.02949438202247191,8.057914387094565
329,0.028864834859839022,8.086779221954403
330,-0.10510175634234736,7.981677465612056
331,-0.07709978463747308,7.904577680974583
332,-0.023855385983108608,7.880722294991474
333,0.008482278097546198,7.88920457308902
334,0.06160995353020537,7.950814526619226
335,0.02192393736017897,7.972738463979405
336,-0.016722408026755852,7.956016055952649
337,-0.004930394431554524,7.951085661521094
338,-0.030764966740576497,7.920320694780517
339,0.03482446206115515,7.955145156841672
340,0.00903225806451613,7.964177414906188
341,-0.009736956837668943,7.954440458068519
342,-0.02173314993122421,7.932707308137295
343,-0.03947551959827033,7.893231788539024
344,0.008961808906659314,7.902193597445684
345,0.03273609052943554,7.934929687975119
346,-0.046300181843614494,7.888629506131505
347,0.015422077922077922,7.904051584053582
348,-0.08280434475948653,7.821247239294096
349,0.008979140765299074,7.830226380059395
350,-0.00013493455673998112,7.830091445502656
351,-0.01777284087753402,7.812318604625122
352,-0.03792415169660679,7.774394452928515
353,-0.051936872309899566,7.722457580618616
354,-0.08082408874801902,7.641633491870596
355,0.00791311093871218,7.649546602809308
356,0.0063431184540492696,7.655889721263358
357,0.012024608501118568,7.667914329764476
358,-0.020755721128259713,7.647158608636216
359,-0.05459533607681756,7.592563272559398
360,-0.0380479735318445,7.554515299027554
361,-0.005780346820809248,7.548734952206745
362,-0.03113903305107894,7.517595919155666
363,-0.06094615712459156,7.456649762031074
364,-0.010729023383768913,7.445920738647305
365,0.0027114967462039045,7.448632235393509
366,-0.0632946379215036,7.385337597472005
367,-0.014095960965031174,7.371241636506974
368,-0.06554898996839358,7.3056926465385805
369,0.0703894195444526,7.3760820660830335
370,0.011782945736434108,7.387865011819468
371,-0.04872006606110652,7.3391449457583615
372,-0.03427929193593706,7.304865653822424
373,0.014371424584903028,7.319237078407327
374,0.0002760905577029266,7.31951316896503
375,-0.04349057940218161,7.2760225895628485
376,-0.02581464240372408,7.250207947159124
377,-0.03765932792584009,7.212548619233284
378,-0.04440238753821517,7.168146231695069
379,-0.09452309452309453,7.073623137171974
380,-0.03645147123407993,7.037171665937894
381,0.04412394687990861,7.081295612817803
382,0.025547445255474453,7.106843058073277
383,0.026270702455739578,7.1331137605290165
384,0.04658995228739826,7.179703712816415
385,-0.0005571030640668524,7.1791466097523475
386,0.008977149075081611,7.188123758827429
387,0.03113052976515565,7.219254288592585
388,-0.0007067137809187279,7.218547574811666
389,0.0014168319637291016,7.219964406775395
390,-0.012359394528537702,7.207605012246857
391,0.03132395934846165,7.2389289715953185
392,0.0029649595687331535,7.241893931164052
393,0.0035374149659863946,7.245431346130038
394,-0.004433696090286175,7.240997650039752
395,-0.009435215946843854,7.231562434092908
396,0.022546240043202378,7.25410867413611
397,0.014377653019307135,7.268486327155417
398,-0.09843856076035302,7.170047766395064
399,0.015873015873015872,7.18592078226808
400,-0.025948660714285716,7.159972121553794
401,-0.01607890825564113,7.143893213298154
402,-0.04206393718452047,7.101829276113633
403,0.021517553793884484,7.1233468299075176
404,0.012051492741714598,7.135398322649232
405,0.015139226818058935,7.150537549467291
406,-0.051110516457051114,7.09942703301024
407,0.05289593470412808,7.152322967714368
408,0.16778711484593836,7.320110082560307
409,0.10891089108910891,7.429020973649416
410,0.08371559633027523,7.512736569979691
411,0.07027618266338528,7.583012752643077
412,0.0683878055479264,7.651400558191003
413,-0.008837525492861998,7.642563032698141
414,-0.03658872077028886,7.605974311927852
415,0.04512412563434371,7.6510984375621955
416,-0.00013749484394335213,7.650960942718252
417,-0.03257511934849761,7.618385823369755
418,0.0313655663607725,7.649751389730527
419,0.015068493150684932,7.664819882881212
420,0.09238688702248712,7.757206769903699
421,0.0006844626967830253,7.757891232600482
422,-0.005994550408719346,7.751896682191762
423,-0.036967334319128915,7.7149293478726335
424,-0.00636766334440753,7.708561684528226
425,-0.0781010719754977,7.630460612552728
426,0.04495311638168781,7.675413728934416
427,-0.03793668122270742,7.637477047711708
428,-0.04846903748455307,7.589008010227155
429,-0.03496503496503497,7.55404297526212
430,-0.05939133932162488,7.494651635940495
431,-0.10452206877877064,7.390129567161725
432,0.11436212049708983,7.504491687658814
433,0.07202680067001675,7.576518488328831
434,0.04456130639357874,7.62107979472241
435,-0.012269073473417007,7.608810721248992
436,-0.012529916936505701,7.596280804312486
437,-0.01036341025286721,7.585917394059619
438,0.027257709251101322,7.61317510331072
439,-0.03759828448892066,7.5755768188218
440,-0.014921210430902245,7.560655608390897
441,-0.06572832293188155,7.494927285459016
442,0.013644712673838887,7.508571998132855
443,0.011426153195090986,7.519998151327946
444,-0.0060773480662983425,7.513920803261647
445,-0.04797047970479705,7.46595032355685
446,-0.04608879492600423,7.419861528630846
447,0.018508437670114317,7.43836996630096
448,0.006031701500911769,7.444401667801872
449,0.047478183700636,7.491879851502508
450,0.0532221379833207,7.545101989485828
451,-0.013056296504281903,7.532045692981546
452,0.04960905904556484,7.581654752027111
453,0.05348105594309944,7.635135807970211
454,-0.07828655834564253,7.556849249624568
455,-0.035592526933042413,7.5212567226915255
456,-0.038742589273404106,7.482514133418121
457,-0.010461710140884364,7.472052423277237
458,-0.021007826445146233,7.451044596832091
459,-0.01978601788069764,7.431258578951393
460,0.02533447196128665,7.45659305091268
461,0.13740562800274536,7.593998678915425
462,0.06646015206983948,7.660458830985265
463,0.00717835450027609,7.667637185485541
464,0.011867412358477698,7.679504597844018
465,0.012314581584102995,7.691819179428121
466,0.014709963918956424,7.706529143347077
467,-0.036808994779815286,7.6697201485672615
468,-0.025420197249618002,7.6442999513176435
469,-0.07805965988291051,7.566240291434733
470,-0.07006369426751592,7.496176597167217
471,0.07400940228341168,7.570185999450629
472,0.07253668763102725,7.6427226870816565
473,-0.046910909828308776,7.595811777253347
474,-0.07029782667024416,7.525513950583103
475,-0.04088219472834857,7.484631755854754
476,0.03020087090883551,7.51483262676359
477,-0.08237832007550222,7.432454306688087
478,-0.022334597555836493,7.410119709132251
479,0.008651967624895339,7.418771676757146
480,-0.03318188076552389,7.385589795991622
481,0.005560189046427579,7.39114998503805
482,-0.025832297278629644,7.36531768775942
483,-0.0049386200084662055,7.360379067750954
484,-0.032805429864253395,7.327573637886701
485,-0.06195414847161572,7.265619489415085
486,-0.09252858282371709,7.173090906591368
487,-0.07132374523040798,7.101767161360961
488,0.15412732257081938,7.2558944839317805
489,0.04295508605009095,7.298849569981871
490,-0.0037121644774414622,7.29513740550443
491,0.0004017677782241864,7.295539173282654
492,-0.10281633203072363,7.19272284125193
493,0.028869286287089013,7.22159212753902
494,-0.03685231366029371,7.184739813878726
495,-0.05254355400696864,7.132196259871757
496,-0.039923695326338736,7.092272564545419
497,-0.07244338162892108,7.019829182916498
498,0.015056818181818182,7.034886001098315
499,-0.016203703703703703,7.018682297394612
500,-0.05447907891041842,6.964203218484194
501,-0.02592541244974352,6.93827780603445
502,-0.12927067354622787,6.809007132488222
503,-0.021374927787406125,6.787632204700817
504,0.10733995584988962,6.894972160550706
505,0.0022234574763757642,6.897195618027082
506,0.019921477388396103,6.917117095415478
507,0.003913894324853229,6.9210309897403315
508,-0.09337997847147471,6.827651011268856
509,-0.015640411441454137,6.812010599827402
510,-0.037552155771905425,6.7744584440554965
511,-0.009268225204039287,6.765190218851457
512,-0.04369770221809005,6.721492516633368
513,-0.0574838798189052,6.664008636814462
514,-0.0647340275823248,6.599274609232138
515,0.036223616657159154,6.635498225889297
516,-0.02203366634733817,6.613464559541958
517,-0.00672834314550042,6.606736216396458
518,0.02670375521557719,6.633439971612035
519,-0.07528350867604865,6.558156462935987
520,0.03877633167851872,6.5969327946145055
521,-0.009631877556405858,6.5873009170581
522,-0.0335341891537857,6.553766727904314
523,-0.030854430379746837,6.5229122975245675
524,-0.0024965325936199723,6.520415764930948
525,0.006983041185691891,6.52739880611664
526,-0.033166109253065776,6.494232696863574
527,0.01689141234918382,6.511124109212758
528,-0.05072662462297779,6.46039748458978
529,-0.04033681923129159,6.420060665358489
530,-0.010289737340915246,6.409770928017573
531,-0.03515678023618841,6.374614147781385
532,-0.008563018464008563,6.366051129317376
533,-0.024553571428571428,6.341497557888805
534,-0.04266417012170657,6.298833387767099
535,-0.010320781032078103,6.28851260673502
536,-0.013045307897320802,6.275467298837699
537,0.0030211480362537764,6.278488446873953
538,-0.04685521317011397,6.231633233703839
539,0.012910798122065728,6.244544031825905
540,-0.059809632050007104,6.1847343997758975
541,-0.08085222616771374,6.103882173608183
542,-0.035231116121758735,6.0686510574864245
543,0.01890162226521804,6.087552679751642
544,-0.0801987224982257,6.007353957253416
545,-0.08860406798551128,5.918749889267905
546,0.023067244512791834,5.941817133780696
547,0.005795421616922631,5.947612555397619
548,0.013333333333333334,5.9609458887309525
549,-0.015853842669485127,5.945092046061467
550,-0.006886858749121574,5.938205187312346
551,-0.0943089430894309,5.843896244222915
552,-0.06213139487038815,5.781764849352527
553,-0.03270564915758176,5.749059200194945
554,0.008081667375584857,5.75714086757053
555,0.026661024121878967,5.783801891692408
556,0.014881390894356859,5.798683282586765
557,-0.09224489795918367,5.706438384627582
558,-0.03139013452914798,5.675048250098434
559,-0.06464592274678112,5.610402327351653
560,-0.10507246376811594,5.505329863583537
561,0.013157894736842105,5.518487758320379
562,-0.06063576529897773,5.457851993021402
563,-0.0744608707446087,5.383391122276793
564,-0.008482825754415241,5.374908296522378
565,0.012372535690006799,5.387280832212385
566,-0.03411716732363735,5.353163664888747
567,-0.024882903981264637,5.328280760907482
568,-0.03542607030501983,5.2928546906024625
569,0.049175786119961214,5.342030476722424
570,-0.009206607094503114,5.33282386962792
571,-0.027107617240444564,5.305716252387476
572,0.035482962545761755,5.341199214933237
573,-0.011177038774665379,5.330022176158572
574,-0.01053784042698782,5.319484335731584
575,-0.0679559495030889,5.251528386228495
576,0.007275666936135812,5.2588040531646305
577,-0.07679848832501013,5.182005564839621
578,-0.04810057392730254,5.133904990912318
579,-0.038999462076385154,5.094905528835933
580,-0.03170028818443804,5.063205240651495
581,-0.012870733072188025,5.050334507579307
582,-0.023192730231927302,5.02714177734738
583,-0.06366614442387124,4.963475632923508
584,-0.12531051614683963,4.838165116776668
585,-0.009413067552602437,4.828752049224066
586,-0.04607485474935819,4.782677194474708
587,0.015278733654507914,4.797955928129216
588,0.017368347922745588,4.815324276051962
589,-0.03351879495182521,4.781805481100137
590,0.020519443248672692,4.8023249243488095
591,0.011251758087201125,4.81357668243601
592,0.0518439337252806,4.865420616161291
593,0.0262072635359851,4.8916278796972765
594,0.05611972207375735,4.947747601771034
595,0.015167364016736401,4.96291496578777
596,0.033741908827985126,4.996656874615756
597,-0.043382454207409445,4.953274420408346
598,-0.05413263187041396,4.899141788537932
599,-0.0675297925555392,4.831611995982393
600,-0.0662847790507365,4.765327216931657
601,-0.04832509610104338,4.717002120830613
602,-0.0619667086305777,4.655035412200036
603,-0.046716316858496955,4.608319095341539
604,-0.006693074716568775,4.60162602062497
605,-0.07624673718917434,4.525379283435796
606,-0.017663817663817662,4.5077154657719785
607,0.0026666666666666666,4.510382132438645
608,-0.02695800227014756,4.483424130168498
609,-0.027695617101371337,4.455728513067126
610,-0.08948997443143587,4.366238538635691
611,-0.09124916499665998,4.2749893736390305
612,-0.013849632560768797,4.261139741078262
613,-0.09463198671831766,4.1665077543599445
614,-0.08236895847515316,4.084138795884791
615,-0.14797360980207352,3.9361651860827176
616,-0.2909245122985581,3.6452406737841594
617,0.18149159361977296,3.8267322674039326
618,0.056970692960832646,3.883702960364765
619,-0.07768322810870162,3.8060197322560634
620,-0.04248453885453079,3.7635351934015326
621,-0.04016337644656229,3.7233718169549705
622,-0.04160769883951316,3.6817641181154572
623,-0.08620689655172414,3.595557221563733
624,-0.07766576742865257,3.5178914541350803
625,0.011087719298245613,3.528979173433326
626,-0.03342696629213483,3.4955522071411913
627,-0.05042132891283326,3.445130878228358
628,-0.03972789115646259,3.4054029870718954
629,-0.03858476110878953,3.366818225963106
630,-0.05263157894736842,3.3141866470157373
631,-0.09093340465365071,3.2232532423620865
632,-0.03625377643504532,3.186999465927041
633,-0.07139839459231094,3.11560107133473
634,-0.044654545454545454,3.0709465258801845
635,-0.061444379732090854,3.0095021461480935
636,-0.08954184653947918,2.9199602996086145
637,-0.08344332013491715,2.8365169794736973
638,0.09789156626506024,2.9344085457387576
639,-0.007475873317928503,2.926932672420829
640,-0.040087863811092805,2.8868448086097365
641,-0.06990715456034953,2.816937654049387
642,-0.024255788313120176,2.7926818657362666
643,-0.02845303867403315,2.7642288270622335
644,-0.03348339898705684,2.730745428075177
645,-0.02945527908540686,2.70129014898977
646,-0.06088384183882884,2.640406307150941
647,-0.03705752212389381,2.6033487850270474
648,-0.0674172731017438,2.5359315119253036
649,-0.0803957085133064,2.455535803411997
650,-0.04780062644695628,2.407735176965041
651,-0.050359712230215826,2.357375464734825
652,0.0035486160397444995,2.3609240807745695
653,-0.08450300773417359,2.276421073040396
654,-0.034972829873206074,2.24144824316719
655,-0.029185867895545316,2.212262375271645
656,-0.018738886609218984,2.193523488662426
657,-0.07026879519716196,2.123254693465264
658,-0.0904102071614762,2.032844486303788
659,-0.027450980392156862,2.005393505911631
660,-0.047117591467530716,1.9582759144441002
661,-0.07499652149714763,1.8832793929469527
662,-0.07293533710188888,1.8103440558450639
663,-0.09741227475951768,1.7129317810855462
664,-0.016535646516671186,1.696396134568875
665,-0.056925996204933584,1.6394701383639414
666,-0.015637860082304528,1.6238322782816368
667,-0.05845718329794763,1.565375094983689
668,-0.07183867805629464,1.4935364169273944
669,-0.054575986565911,1.4389604303614834
670,-0.05511379215793803,1.3838466382035453
671,-0.09214629997164729,1.291700338231898
672,-0.03785704523711904,1.253843292994779
673,-0.036472056580224656,1.2173712364145544
674,-0.039934578165462725,1.1774366582490916
675,-0.0961053516391146,1.081331306609977
676,-0.03348761230601688,1.0478436943039602
677,-0.029104887424492038,1.018738806879468
678,-0.024370208105147863,0.9943685987743202
679,-0.13896241397564849,0.8554061847986717
680,-0.07467621934417194,0.7807299654544998
681,-0.15501263689974726,0.6257173285547526
682,0.07469271982351088,0.7004100483782635
683,0.002392007879555368,0.7028020562578189
684,0.030072003388394747,0.7328740596462137
685,0.021901782070466603,0.7547758417166802
686,0.041672633538593726,0.796448475255274
687,0.010520562918431479,0.8069690381737055
688,-0.07446383375516184,0.7325052044185436
689,0.04640740205291311,0.7789126064714568
690,0.08432696451659244,0.8632395709880492
691,-0.023561330858203628,0.8396782401298455
692,-0.020873921514055108,0.8188043186157904
693,-0.051916932907348244,0.7668873857084422
694,-0.006488240064882401,0.7603991456435598
695,-0.02640990371389271,0.7339892419296671
696,-0.04741203640809673,0.6865772055215703
697,-0.0806959857514728,0.6058812197700976
698,-0.029292221443587948,0.5765889983265097
699,-0.05513334254525356,0.5214556557812561
700,-0.04275599128540305,0.47869966449585305
701,-0.034834324553950725,0.4438653399419023
702,0.07232796486090776,0.51619330480281
703,-0.01413325641765215,0.5020600483851578
704,-0.04127682993946065,0.4607832184456972
705,-0.01572112098427888,0.44506209746141834
